order_id,order_date,ship_date,ship_mode,customer_id,segment,region,category,sub_category,sales,quantity,discount,profit
CMD-2024-12641,2024-01-30,2024-02-03,Same Day,CUST-445,Consumer,Occitanie,Technology,Machines,497.49,7,0.0,76.69
CMD-2024-12642,2024-04-17,2024-04-21,Second Class,CUST-518,Consumer,Nouvelle-Aquitaine,Technology,Machines,434.26,1,0.0,126.02
CMD-2024-12643,2025-01-01,2025-01-05,Standard Class,CUST-183,Home Office,Auvergne-Rhône-Alpes,Technology,Machines,139.97,3,0.1,39.59
CMD-2024-12644,2024-10-07,2024-10-11,First Class,CUST-296,Home Office,Île-de-France,Technology,Machines,327.75,1,0.0,98.23
CMD-2024-12645,2024-05-07,2024-05-12,Second Class,CUST-629,Corporate,Hauts-de-France,Technology,Machines,37.59,1,0.7,-9.25
CMD-2024-12646,2024-08-16,2024-08-21,Standard Class,CUST-320,Consumer,Nouvelle-Aquitaine,Office Supplies,Envelopes,24.04,1,0.0,6.86
CMD-2024-12647,2024-04-20,2024-04-21,First Class,CUST-275,Corporate,Île-de-France,Technology,Machines,322.85,3,0.0,143.67
CMD-2024-12648,2024-05-15,2024-05-19,Standard Class,CUST-683,Home Office,Auvergne-Rhône-Alpes,Furniture,Furnishings,136.88,3,0.0,32.56
CMD-2024-12649,2024-12-27,2024-12-29,Second Class,CUST-702,Corporate,Occitanie,Technology,Accessories,1206.23,1,0.0,214.27
CMD-2024-12650,2024-07-04,2024-07-07,Same Day,CUST-421,Corporate,Nouvelle-Aquitaine,Office Supplies,Paper,37.51,7,0.0,10.47
CMD-2024-12651,2025-10-17,2025-10-22,Same Day,CUST-634,Consumer,Nouvelle-Aquitaine,Technology,Phones,440.78,1,0.1,98.08
CMD-2024-12652,2025-08-06,2025-08-08,Standard Class,CUST-493,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Storage,158.86,7,0.2,11.87
CMD-2024-12653,2024-05-08,2024-05-13,Second Class,CUST-739,Corporate,Occitanie,Furniture,Chairs,401.17,2,0.0,89.33
CMD-2024-12654,2024-09-17,2024-09-18,Second Class,CUST-670,Home Office,Nouvelle-Aquitaine,Technology,Copiers,388.77,7,0.0,136.7
CMD-2024-12655,2025-05-29,2025-06-01,First Class,CUST-423,Corporate,Île-de-France,Office Supplies,Art,559.91,7,0.0,147.33
CMD-2024-12656,2025-03-24,2025-03-29,Second Class,CUST-184,Home Office,Auvergne-Rhône-Alpes,Furniture,Chairs,92.79,7,0.3,6.44
CMD-2024-12657,2024-04-13,2024-04-16,Same Day,CUST-526,Corporate,Nouvelle-Aquitaine,Technology,Copiers,673.18,1,0.2,137.14
CMD-2024-12658,2025-04-27,2025-04-30,Second Class,CUST-367,Corporate,Occitanie,Office Supplies,Binders,51.19,5,0.0,19.37
CMD-2024-12659,2024-08-11,2024-08-13,First Class,CUST-211,Consumer,Hauts-de-France,Office Supplies,Art,33.82,2,0.0,8.88
CMD-2024-12660,2025-05-05,2025-05-10,First Class,CUST-727,Corporate,Nouvelle-Aquitaine,Furniture,Bookcases,139.29,2,0.5,-18.06
CMD-2024-12661,2025-04-17,2025-04-20,Second Class,CUST-497,Home Office,Occitanie,Technology,Machines,402.67,8,0.0,114.72
CMD-2024-12662,2024-01-10,2024-01-14,Second Class,CUST-151,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Paper,156.1,2,0.1,50.15
CMD-2024-12663,2025-02-08,2025-02-11,First Class,CUST-183,Corporate,Occitanie,Office Supplies,Storage,403.91,5,0.0,167.07
CMD-2024-12664,2024-10-28,2024-10-31,First Class,CUST-722,Home Office,Occitanie,Office Supplies,Art,302.8,2,0.1,49.39
CMD-2024-12665,2024-08-18,2024-08-23,Standard Class,CUST-524,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Storage,66.7,2,0.7,-30.18
CMD-2024-12666,2024-03-06,2024-03-10,Same Day,CUST-120,Corporate,Hauts-de-France,Technology,Accessories,669.19,3,0.7,-287.57
CMD-2024-12667,2024-04-21,2024-04-24,Same Day,CUST-787,Corporate,Île-de-France,Office Supplies,Storage,28.8,6,0.2,2.31
CMD-2024-12668,2024-01-13,2024-01-18,Standard Class,CUST-155,Corporate,Hauts-de-France,Technology,Accessories,517.82,8,0.0,165.33
CMD-2024-12669,2025-01-27,2025-02-01,Standard Class,CUST-390,Home Office,Île-de-France,Technology,Machines,94.87,3,0.1,24.39
CMD-2024-12670,2025-05-14,2025-05-17,Same Day,CUST-754,Home Office,Île-de-France,Furniture,Bookcases,167.56,1,0.0,41.79
CMD-2024-12671,2025-08-20,2025-08-21,First Class,CUST-472,Home Office,Île-de-France,Furniture,Chairs,135.73,8,0.7,-37.97
CMD-2024-12672,2024-08-21,2024-08-22,Same Day,CUST-107,Home Office,Nouvelle-Aquitaine,Technology,Phones,56.48,1,0.2,14.19
CMD-2024-12673,2025-08-24,2025-08-26,First Class,CUST-223,Corporate,Hauts-de-France,Office Supplies,Envelopes,112.55,8,0.0,38.9
CMD-2024-12674,2024-11-09,2024-11-10,Same Day,CUST-200,Home Office,Occitanie,Furniture,Tables,62.16,7,0.0,12.28
CMD-2024-12675,2025-07-19,2025-07-20,First Class,CUST-192,Corporate,Nouvelle-Aquitaine,Furniture,Tables,65.16,4,0.1,15.24
CMD-2024-12676,2024-01-12,2024-01-17,Same Day,CUST-484,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,60.56,8,0.7,-19.22
CMD-2024-12677,2024-07-27,2024-08-01,Standard Class,CUST-179,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,162.71,6,0.1,52.26
CMD-2024-12678,2024-01-14,2024-01-17,Second Class,CUST-397,Corporate,Île-de-France,Technology,Copiers,366.81,5,0.0,93.57
CMD-2024-12679,2025-09-24,2025-09-27,Second Class,CUST-130,Home Office,Nouvelle-Aquitaine,Technology,Accessories,200.15,3,0.0,55.42
CMD-2024-12680,2025-02-21,2025-02-26,Second Class,CUST-477,Home Office,Nouvelle-Aquitaine,Office Supplies,Binders,507.11,8,0.0,167.14
CMD-2024-12681,2025-03-12,2025-03-15,First Class,CUST-429,Home Office,Auvergne-Rhône-Alpes,Technology,Copiers,237.66,1,0.5,-33.91
CMD-2024-12682,2025-01-11,2025-01-16,Second Class,CUST-398,Consumer,Occitanie,Furniture,Furnishings,272.19,5,0.7,-71.94
CMD-2024-12683,2024-01-20,2024-01-21,Same Day,CUST-381,Corporate,Hauts-de-France,Furniture,Tables,257.32,2,0.5,-74.08
CMD-2024-12684,2025-08-09,2025-08-12,Second Class,CUST-111,Consumer,Hauts-de-France,Furniture,Furnishings,146.31,5,0.2,20.35
CMD-2024-12685,2024-03-10,2024-03-11,First Class,CUST-738,Corporate,Île-de-France,Technology,Accessories,272.19,3,0.1,26.27
CMD-2024-12686,2024-07-29,2024-07-31,First Class,CUST-798,Corporate,Île-de-France,Furniture,Bookcases,30.9,6,0.1,4.78
CMD-2024-12687,2024-04-10,2024-04-13,First Class,CUST-168,Consumer,Île-de-France,Furniture,Furnishings,447.31,4,0.1,115.62
CMD-2024-12688,2025-11-28,2025-12-03,Same Day,CUST-622,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Binders,345.93,7,0.2,5.96
CMD-2024-12689,2024-05-11,2024-05-16,First Class,CUST-122,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,76.9,3,0.0,18.66
CMD-2024-12690,2025-09-14,2025-09-16,Same Day,CUST-436,Consumer,Hauts-de-France,Furniture,Chairs,336.45,7,0.2,60.86
CMD-2024-12691,2025-01-15,2025-01-20,First Class,CUST-526,Home Office,Île-de-France,Furniture,Bookcases,17.8,6,0.0,6.15
CMD-2024-12692,2024-05-11,2024-05-12,Standard Class,CUST-308,Corporate,Nouvelle-Aquitaine,Furniture,Tables,68.89,1,0.0,12.22
CMD-2024-12693,2024-01-20,2024-01-25,First Class,CUST-314,Home Office,Occitanie,Office Supplies,Art,29.82,7,0.3,1.59
CMD-2024-12694,2025-06-19,2025-06-21,Second Class,CUST-734,Consumer,Auvergne-Rhône-Alpes,Technology,Copiers,348.34,1,0.5,-89.11
CMD-2024-12695,2024-08-14,2024-08-18,Second Class,CUST-522,Home Office,Île-de-France,Technology,Copiers,325.22,5,0.1,44.13
CMD-2024-12696,2024-06-02,2024-06-06,Standard Class,CUST-172,Consumer,Île-de-France,Office Supplies,Art,384.61,3,0.0,110.68
CMD-2024-12697,2025-04-13,2025-04-14,First Class,CUST-705,Home Office,Auvergne-Rhône-Alpes,Furniture,Furnishings,15.99,1,0.5,-4.27
CMD-2024-12698,2025-02-08,2025-02-12,Second Class,CUST-765,Consumer,Hauts-de-France,Furniture,Bookcases,168.04,2,0.2,45.05
CMD-2024-12699,2024-07-20,2024-07-25,Second Class,CUST-373,Corporate,Hauts-de-France,Technology,Phones,283.45,2,0.0,56.58
CMD-2024-12700,2024-02-07,2024-02-09,Same Day,CUST-739,Corporate,Hauts-de-France,Technology,Phones,52.16,4,0.1,15.36
CMD-2024-12701,2024-07-06,2024-07-07,Same Day,CUST-332,Corporate,Hauts-de-France,Technology,Phones,245.83,5,0.0,98.07
CMD-2024-12702,2024-02-26,2024-03-01,First Class,CUST-140,Corporate,Nouvelle-Aquitaine,Technology,Accessories,34.33,1,0.1,12.3
CMD-2024-12703,2024-01-20,2024-01-25,Standard Class,CUST-388,Consumer,Île-de-France,Furniture,Chairs,59.02,4,0.3,0.51
CMD-2024-12704,2024-09-29,2024-10-04,First Class,CUST-654,Home Office,Hauts-de-France,Office Supplies,Storage,157.09,2,0.0,64.76
CMD-2024-12705,2024-04-28,2024-05-01,Same Day,CUST-369,Corporate,Hauts-de-France,Technology,Machines,248.21,4,0.0,108.53
CMD-2024-12706,2025-08-05,2025-08-08,Same Day,CUST-538,Consumer,Occitanie,Technology,Accessories,49.69,8,0.0,10.03
CMD-2024-12707,2025-05-30,2025-06-01,First Class,CUST-413,Consumer,Occitanie,Technology,Machines,60.07,4,0.0,17.65
CMD-2024-12708,2024-08-08,2024-08-09,First Class,CUST-609,Corporate,Île-de-France,Furniture,Furnishings,65.32,1,0.0,10.97
CMD-2024-12709,2025-06-09,2025-06-13,First Class,CUST-493,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,75.0,1,0.0,25.22
CMD-2024-12710,2025-05-29,2025-06-02,First Class,CUST-127,Consumer,Hauts-de-France,Office Supplies,Envelopes,71.52,1,0.0,23.2
CMD-2024-12711,2025-12-28,2026-01-02,Standard Class,CUST-369,Home Office,Nouvelle-Aquitaine,Office Supplies,Paper,125.61,5,0.0,26.53
CMD-2024-12712,2024-12-01,2024-12-05,Second Class,CUST-566,Consumer,Occitanie,Office Supplies,Art,248.36,7,0.0,96.7
CMD-2024-12713,2025-11-28,2025-11-30,First Class,CUST-173,Corporate,Hauts-de-France,Office Supplies,Envelopes,141.79,4,0.0,22.85
CMD-2024-12714,2024-02-24,2024-02-27,Second Class,CUST-756,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,344.12,4,0.1,103.88
CMD-2024-12715,2025-05-14,2025-05-19,Same Day,CUST-773,Corporate,Nouvelle-Aquitaine,Furniture,Chairs,294.48,5,0.1,20.02
CMD-2024-12716,2025-06-19,2025-06-20,Second Class,CUST-345,Home Office,Occitanie,Technology,Copiers,44.76,2,0.0,15.53
CMD-2024-12717,2024-06-10,2024-06-15,First Class,CUST-509,Home Office,Auvergne-Rhône-Alpes,Furniture,Bookcases,26.02,3,0.1,2.18
CMD-2024-12718,2025-10-31,2025-11-04,Second Class,CUST-597,Home Office,Auvergne-Rhône-Alpes,Office Supplies,Paper,477.72,7,0.7,-193.3
CMD-2024-12719,2025-08-16,2025-08-18,First Class,CUST-517,Consumer,Nouvelle-Aquitaine,Technology,Accessories,33.3,2,0.5,-2.78
CMD-2024-12720,2024-06-07,2024-06-08,First Class,CUST-310,Consumer,Nouvelle-Aquitaine,Office Supplies,Paper,50.32,5,0.0,11.78
CMD-2024-12721,2024-07-06,2024-07-11,Same Day,CUST-322,Home Office,Occitanie,Technology,Copiers,19.92,7,0.2,2.46
CMD-2024-12722,2024-02-29,2024-03-04,First Class,CUST-459,Home Office,Nouvelle-Aquitaine,Office Supplies,Paper,232.75,7,0.0,98.82
CMD-2024-12723,2024-11-14,2024-11-19,Same Day,CUST-681,Corporate,Hauts-de-France,Office Supplies,Art,207.1,4,0.0,34.15
CMD-2024-12724,2024-07-29,2024-07-30,Standard Class,CUST-119,Corporate,Nouvelle-Aquitaine,Office Supplies,Paper,968.79,4,0.0,381.05
CMD-2024-12725,2025-02-09,2025-02-13,First Class,CUST-522,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Binders,494.55,1,0.0,83.87
CMD-2024-12726,2025-10-25,2025-10-28,Same Day,CUST-220,Home Office,Nouvelle-Aquitaine,Furniture,Furnishings,131.39,1,0.1,12.88
CMD-2024-12727,2024-04-18,2024-04-19,Same Day,CUST-272,Home Office,Occitanie,Office Supplies,Envelopes,117.2,8,0.2,0.68
CMD-2024-12728,2024-03-16,2024-03-19,First Class,CUST-133,Consumer,Hauts-de-France,Office Supplies,Art,92.48,4,0.2,24.81
CMD-2024-12729,2025-06-25,2025-06-28,Second Class,CUST-170,Home Office,Nouvelle-Aquitaine,Office Supplies,Storage,51.38,4,0.0,10.48
CMD-2024-12730,2024-11-09,2024-11-13,Same Day,CUST-644,Corporate,Hauts-de-France,Furniture,Furnishings,47.69,6,0.0,19.98
CMD-2024-12731,2024-04-26,2024-05-01,Standard Class,CUST-720,Home Office,Nouvelle-Aquitaine,Furniture,Bookcases,46.22,7,0.0,20.67
CMD-2024-12732,2025-12-04,2025-12-09,Second Class,CUST-634,Consumer,Hauts-de-France,Office Supplies,Envelopes,41.66,1,0.0,11.05
CMD-2024-12733,2024-01-19,2024-01-21,Second Class,CUST-757,Consumer,Nouvelle-Aquitaine,Furniture,Chairs,75.52,1,0.7,-21.95
CMD-2024-12734,2025-03-07,2025-03-08,First Class,CUST-113,Home Office,Nouvelle-Aquitaine,Office Supplies,Art,95.57,2,0.2,19.47
CMD-2024-12735,2025-11-15,2025-11-16,Same Day,CUST-405,Consumer,Île-de-France,Furniture,Bookcases,732.01,4,0.7,-265.14
CMD-2024-12736,2024-12-15,2024-12-19,Standard Class,CUST-647,Corporate,Auvergne-Rhône-Alpes,Technology,Phones,205.05,7,0.2,3.8
CMD-2024-12737,2024-07-01,2024-07-05,Same Day,CUST-370,Corporate,Occitanie,Furniture,Tables,980.74,4,0.0,274.73
CMD-2024-12738,2024-04-22,2024-04-24,Standard Class,CUST-152,Corporate,Occitanie,Furniture,Bookcases,117.51,5,0.0,44.84
CMD-2024-12739,2024-07-01,2024-07-03,Same Day,CUST-593,Home Office,Île-de-France,Technology,Machines,149.6,2,0.1,44.02
CMD-2024-12740,2025-04-25,2025-04-28,First Class,CUST-659,Consumer,Nouvelle-Aquitaine,Technology,Copiers,101.33,3,0.0,22.21
CMD-2024-12741,2024-05-25,2024-05-27,Standard Class,CUST-562,Corporate,Auvergne-Rhône-Alpes,Furniture,Tables,59.44,3,0.3,-4.01
CMD-2024-12742,2025-09-19,2025-09-24,First Class,CUST-622,Consumer,Hauts-de-France,Technology,Accessories,48.99,3,0.1,16.47
CMD-2024-12743,2024-04-22,2024-04-25,Same Day,CUST-423,Consumer,Île-de-France,Technology,Phones,653.41,7,0.0,106.64
CMD-2024-12744,2025-04-20,2025-04-22,Standard Class,CUST-623,Consumer,Occitanie,Office Supplies,Envelopes,967.24,6,0.2,184.18
CMD-2024-12745,2024-10-29,2024-11-03,Standard Class,CUST-542,Corporate,Occitanie,Office Supplies,Envelopes,25.11,1,0.3,-2.66
CMD-2024-12746,2024-04-27,2024-05-02,Same Day,CUST-350,Consumer,Occitanie,Office Supplies,Envelopes,50.84,7,0.0,20.41
CMD-2024-12747,2024-06-09,2024-06-12,First Class,CUST-259,Corporate,Nouvelle-Aquitaine,Office Supplies,Art,136.18,3,0.2,32.9
CMD-2024-12748,2025-02-04,2025-02-07,Standard Class,CUST-135,Corporate,Hauts-de-France,Office Supplies,Storage,60.37,5,0.0,14.44
CMD-2024-12749,2024-07-16,2024-07-21,Standard Class,CUST-760,Corporate,Hauts-de-France,Technology,Phones,114.52,8,0.1,9.41
CMD-2024-12750,2024-09-16,2024-09-20,Standard Class,CUST-297,Home Office,Hauts-de-France,Office Supplies,Binders,45.41,7,0.0,13.36
CMD-2024-12751,2025-10-21,2025-10-24,Same Day,CUST-549,Consumer,Nouvelle-Aquitaine,Office Supplies,Binders,149.14,7,0.0,35.72
CMD-2024-12752,2024-02-16,2024-02-17,Second Class,CUST-477,Home Office,Occitanie,Furniture,Bookcases,84.75,8,0.1,15.69
CMD-2024-12753,2025-02-02,2025-02-06,Same Day,CUST-345,Home Office,Occitanie,Technology,Phones,110.42,1,0.0,38.59
CMD-2024-12754,2025-12-10,2025-12-11,First Class,CUST-492,Home Office,Nouvelle-Aquitaine,Office Supplies,Envelopes,36.79,1,0.2,1.21
CMD-2024-12755,2025-07-12,2025-07-14,Second Class,CUST-303,Home Office,Auvergne-Rhône-Alpes,Technology,Phones,137.94,3,0.3,-1.78
CMD-2024-12756,2024-03-18,2024-03-21,Standard Class,CUST-143,Corporate,Nouvelle-Aquitaine,Furniture,Furnishings,914.76,1,0.0,351.97
CMD-2024-12757,2024-05-03,2024-05-06,Standard Class,CUST-414,Corporate,Nouvelle-Aquitaine,Technology,Accessories,102.72,8,0.2,16.76
CMD-2024-12758,2024-03-15,2024-03-20,Second Class,CUST-507,Consumer,Occitanie,Furniture,Chairs,475.01,2,0.1,75.0
CMD-2024-12759,2024-05-16,2024-05-19,Standard Class,CUST-305,Consumer,Hauts-de-France,Furniture,Chairs,422.61,8,0.0,147.61
CMD-2024-12760,2025-08-24,2025-08-25,Standard Class,CUST-340,Corporate,Occitanie,Technology,Accessories,683.31,8,0.2,136.38
CMD-2024-12761,2025-02-03,2025-02-07,Same Day,CUST-140,Consumer,Auvergne-Rhône-Alpes,Furniture,Chairs,358.46,2,0.1,85.22
CMD-2024-12762,2025-05-19,2025-05-21,Same Day,CUST-687,Consumer,Île-de-France,Furniture,Chairs,252.08,8,0.1,33.24
CMD-2024-12763,2025-05-14,2025-05-18,First Class,CUST-462,Home Office,Île-de-France,Office Supplies,Paper,442.24,3,0.5,-132.64
CMD-2024-12764,2025-07-26,2025-07-27,Standard Class,CUST-194,Home Office,Nouvelle-Aquitaine,Office Supplies,Binders,32.3,7,0.1,9.72
CMD-2024-12765,2024-05-17,2024-05-19,First Class,CUST-639,Home Office,Île-de-France,Furniture,Chairs,151.72,5,0.7,-35.38
CMD-2024-12766,2024-02-19,2024-02-24,First Class,CUST-243,Home Office,Hauts-de-France,Office Supplies,Storage,1012.35,1,0.1,272.61
CMD-2024-12767,2025-09-10,2025-09-13,Second Class,CUST-158,Home Office,Occitanie,Technology,Machines,337.95,4,0.0,58.46
CMD-2024-12768,2025-09-16,2025-09-19,Second Class,CUST-740,Corporate,Auvergne-Rhône-Alpes,Technology,Machines,734.87,7,0.1,173.11
CMD-2024-12769,2024-09-10,2024-09-15,Standard Class,CUST-608,Home Office,Auvergne-Rhône-Alpes,Technology,Machines,347.74,3,0.0,137.81
CMD-2024-12770,2025-09-21,2025-09-22,Second Class,CUST-612,Home Office,Auvergne-Rhône-Alpes,Furniture,Chairs,472.27,6,0.1,83.54
CMD-2024-12771,2025-12-10,2025-12-15,First Class,CUST-121,Corporate,Occitanie,Technology,Phones,284.72,1,0.2,8.37
CMD-2024-12772,2025-07-16,2025-07-17,Same Day,CUST-303,Home Office,Hauts-de-France,Technology,Machines,329.43,3,0.1,77.84
CMD-2024-12773,2025-03-01,2025-03-03,Second Class,CUST-798,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Paper,177.93,8,0.0,70.8
CMD-2024-12774,2025-06-30,2025-07-04,First Class,CUST-570,Corporate,Île-de-France,Office Supplies,Paper,582.63,3,0.1,43.5
CMD-2024-12775,2024-10-28,2024-11-01,Second Class,CUST-383,Consumer,Hauts-de-France,Furniture,Bookcases,398.5,5,0.0,131.14
CMD-2024-12776,2025-08-03,2025-08-08,Standard Class,CUST-471,Consumer,Hauts-de-France,Technology,Accessories,423.58,4,0.2,69.02
CMD-2024-12777,2024-12-14,2024-12-17,Second Class,CUST-597,Corporate,Hauts-de-France,Furniture,Furnishings,260.92,1,0.2,39.32
CMD-2024-12778,2024-02-18,2024-02-23,Same Day,CUST-431,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,94.91,3,0.5,-9.96
CMD-2024-12779,2024-03-14,2024-03-17,Standard Class,CUST-126,Home Office,Hauts-de-France,Office Supplies,Art,22.98,3,0.0,7.8
CMD-2024-12780,2025-12-04,2025-12-09,Second Class,CUST-228,Corporate,Auvergne-Rhône-Alpes,Technology,Copiers,618.57,7,0.1,61.31
CMD-2024-12781,2024-09-17,2024-09-22,Same Day,CUST-479,Corporate,Île-de-France,Office Supplies,Envelopes,209.08,1,0.1,27.28
CMD-2024-12782,2024-12-21,2024-12-25,First Class,CUST-606,Home Office,Île-de-France,Office Supplies,Binders,92.89,8,0.5,-10.62
CMD-2024-12783,2025-08-04,2025-08-07,Second Class,CUST-194,Home Office,Île-de-France,Technology,Machines,50.53,3,0.1,3.3
CMD-2024-12784,2025-08-24,2025-08-28,Second Class,CUST-677,Corporate,Île-de-France,Office Supplies,Storage,404.21,3,0.0,137.6
CMD-2024-12785,2024-09-16,2024-09-19,First Class,CUST-276,Home Office,Hauts-de-France,Furniture,Chairs,413.43,3,0.0,144.54
CMD-2024-12786,2025-09-29,2025-10-01,First Class,CUST-572,Home Office,Hauts-de-France,Technology,Copiers,385.64,2,0.2,16.1
CMD-2024-12787,2024-10-21,2024-10-23,Second Class,CUST-585,Home Office,Auvergne-Rhône-Alpes,Furniture,Bookcases,242.89,2,0.2,36.3
CMD-2024-12788,2025-10-02,2025-10-04,Same Day,CUST-374,Consumer,Île-de-France,Technology,Machines,115.26,4,0.3,4.64
CMD-2024-12789,2024-11-08,2024-11-09,First Class,CUST-767,Home Office,Nouvelle-Aquitaine,Technology,Accessories,94.75,5,0.0,21.62
CMD-2024-12790,2025-09-03,2025-09-07,First Class,CUST-522,Consumer,Île-de-France,Furniture,Chairs,16.89,7,0.5,-2.72
CMD-2024-12791,2024-06-30,2024-07-04,Same Day,CUST-630,Corporate,Occitanie,Office Supplies,Art,409.55,7,0.0,173.19
CMD-2024-12792,2025-11-16,2025-11-18,Second Class,CUST-419,Consumer,Nouvelle-Aquitaine,Office Supplies,Paper,35.13,1,0.7,-12.37
CMD-2024-12793,2024-12-29,2025-01-03,Standard Class,CUST-157,Consumer,Occitanie,Office Supplies,Art,234.18,5,0.3,16.15
CMD-2024-12794,2024-07-06,2024-07-10,Second Class,CUST-372,Consumer,Nouvelle-Aquitaine,Technology,Copiers,169.29,8,0.2,-3.28
CMD-2024-12795,2025-07-22,2025-07-25,Second Class,CUST-297,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Storage,179.56,5,0.2,-1.2
CMD-2024-12796,2025-06-26,2025-06-30,Standard Class,CUST-178,Consumer,Hauts-de-France,Furniture,Bookcases,589.94,7,0.0,102.88
CMD-2024-12797,2025-08-18,2025-08-22,Second Class,CUST-140,Consumer,Auvergne-Rhône-Alpes,Office Supplies,Storage,22.07,8,0.0,8.46
CMD-2024-12798,2025-10-25,2025-10-28,Second Class,CUST-344,Corporate,Nouvelle-Aquitaine,Office Supplies,Art,341.6,2,0.0,87.13
CMD-2024-12799,2025-07-01,2025-07-03,First Class,CUST-122,Corporate,Île-de-France,Office Supplies,Binders,26.76,4,0.0,5.84
CMD-2024-12800,2025-12-25,2025-12-27,Same Day,CUST-335,Corporate,Auvergne-Rhône-Alpes,Furniture,Chairs,23.56,8,0.1,6.7
CMD-2024-12801,2025-02-11,2025-02-14,Second Class,CUST-225,Consumer,Nouvelle-Aquitaine,Office Supplies,Paper,138.6,8,0.0,27.86
CMD-2024-12802,2025-09-09,2025-09-13,Standard Class,CUST-239,Home Office,Île-de-France,Technology,Phones,29.33,5,0.3,-1.35
CMD-2024-12803,2025-02-17,2025-02-21,Standard Class,CUST-493,Consumer,Hauts-de-France,Office Supplies,Storage,357.45,7,0.0,99.83
CMD-2024-12804,2024-12-07,2024-12-09,First Class,CUST-226,Corporate,Nouvelle-Aquitaine,Technology,Machines,180.9,5,0.2,12.56
CMD-2024-12805,2024-08-07,2024-08-08,Second Class,CUST-213,Consumer,Occitanie,Technology,Accessories,21.48,3,0.2,3.13
CMD-2024-12806,2024-06-11,2024-06-13,Second Class,CUST-624,Corporate,Occitanie,Technology,Accessories,24.1,1,0.0,6.06
CMD-2024-12807,2024-08-07,2024-08-10,Second Class,CUST-327,Home Office,Occitanie,Office Supplies,Envelopes,223.66,4,0.0,59.92
CMD-2024-12808,2024-09-26,2024-09-27,Second Class,CUST-620,Home Office,Île-de-France,Furniture,Chairs,375.9,7,0.0,153.69
CMD-2024-12809,2025-09-23,2025-09-24,Standard Class,CUST-245,Corporate,Île-de-France,Furniture,Furnishings,141.7,1,0.2,33.35
CMD-2024-12810,2025-02-03,2025-02-06,Standard Class,CUST-262,Corporate,Auvergne-Rhône-Alpes,Office Supplies,Envelopes,192.92,8,0.1,59.48
CMD-2024-12811,2024-06-30,2024-07-05,First Class,CUST-268,Consumer,Île-de-France,Office Supplies,Art,368.89,2,0.0,151.04
CMD-2024-12812,2025-09-09,2025-09-11,Second Class,CUST-637,Consumer,Nouvelle-Aquitaine,Technology,Accessories,222.44,5,0.3,11.33
CMD-2024-12813,2025-12-29,2026-01-02,Standard Class,CUST-224,Consumer,Occitanie,Technology,Accessories,71.01,5,0.0,24.42
CMD-2024-12814,2024-07-23,2024-07-25,Second Class,CUST-399,Home Office,Hauts-de-France,Office Supplies,Art,223.88,6,0.2,30.71
CMD-2024-12815,2025-08-04,2025-08-07,Same Day,CUST-349,Home Office,Occitanie,Office Supplies,Storage,232.71,1,0.0,89.75
CMD-2024-12816,2025-07-09,2025-07-13,Same Day,CUST-621,Home Office,Nouvelle-Aquitaine,Furniture,Tables,306.43,2,0.2,41.46
